epsilon, H2O-ethane, total obj
[275.0, 0.5518153166619144, 0.5518153166619144]
[265.0, 0.9735514350416724, 0.9735514350416724]
[272.5, 0.49130068265250715, 0.49130068265250715]
[275.0, 0.5518153166619144, 0.5518153166619144]
[271.25, 0.48977364119465305, 0.48977364119465305]
[270.0, 0.5131693116757428, 0.5131693116757428]
[271.875, 0.48771806671057516, 0.48771806671057516]
[272.5, 0.49130068265250715, 0.49130068265250715]
[271.5625, 0.48800572780347107, 0.48800572780347107]
[272.1875, 0.48883922523331474, 0.48883922523331474]
[271.71875, 0.487681426132968, 0.487681426132968]
[271.5625, 0.48800572780347107, 0.48800572780347107]
[271.796875, 0.4876551809198432, 0.4876551809198432]
[271.875, 0.48771806671057516, 0.48771806671057516]
[271.7578125, 0.48765708760217674, 0.48765708760217674]
[271.8359375, 0.4876755476610239, 0.4876755476610239]
[271.77734375, 0.4876533402728267, 0.4876533402728267]
[271.7578125, 0.48765708760217674, 0.48765708760217674]
[271.787109375, 0.4876535626951559, 0.4876535626951559]
[271.767578125, 0.48765451830465173, 0.48765451830465173]
[271.7822265625, 0.48765327694771593, 0.48765327694771593]
[271.787109375, 0.4876535626951559, 0.4876535626951559]
[271.77978515625, 0.48765326517921326, 0.48765326517921326]
[271.77734375, 0.4876533402728267, 0.4876533402728267]
[271.781005859375, 0.4876532602820606, 0.4876532602820606]
[271.7822265625, 0.48765327694771593, 0.48765327694771593]
[271.7803955078125, 0.48765325994654984, 0.48765325994654984]
[271.77978515625, 0.48765326517921326, 0.48765326517921326]
[271.78070068359375, 0.4876532594246313, 0.4876532594246313]
[271.781005859375, 0.4876532602820606, 0.4876532602820606]
[271.7805480957031, 0.4876532595209752, 0.4876532595209752]
[271.7808532714844, 0.48765325966054335, 0.48765325966054335]
[271.78062438964844, 0.48765325944380894, 0.48765325944380894]
[271.7382914355822, 0.48766644215643373, 0.48766644215643373]
[285.3252060073613, 1.1709527962649173, 1.1709527962649173]
[258.1513768638031, 3.3852900210502135, 3.3852900210502135]
[278.5317487214718, 0.7235882313989279, 0.7235882313989279]
[264.9448341496926, 0.9830058501120287, 0.9830058501120287]
[275.13502007852696, 0.556828695239701, 0.556828695239701]
[268.34156279263743, 0.5917184449032228, 0.5917184449032228]
[273.4366557570546, 0.5060602610037067, 0.5060602610037067]
[270.0399271141098, 0.5119853997433619, 0.5119853997433619]
[272.58747359631843, 0.4922205171427464, 0.4922205171427464]
[270.88910927484596, 0.49375362325072236, 0.49375362325072236]
[272.1628825159503, 0.48870141075192464, 0.48870141075192464]
[271.3137003552141, 0.4892895711545231, 0.4892895711545231]
[271.9505869757662, 0.4878627205197943, 0.4878627205197943]
[271.5259958953982, 0.48813450996964863, 0.48813450996964863]
[271.84443920567423, 0.4876829170357987, 0.4876829170357987]
[271.63214366549016, 0.48781604060849, 0.48781604060849]
[271.7913653206282, 0.48765409494763245, 0.48765409494763245]
[271.8444392056742, 0.4876829299746687, 0.4876829299746687]
[271.7648283781052, 0.4876550963358703, 0.4876550963358703]
[271.81790226315115, 0.48766338952440025, 0.48766338952440025]
[271.7780968493667, 0.4876533079478055, 0.4876533079478055]
[271.7648283781052, 0.4876550963358703, 0.4876550963358703]
[271.7847310849975, 0.4876533805258455, 0.4876533805258455]
[271.77146261373593, 0.48765388176749497, 0.48765388176749497]
[271.78141396718206, 0.48765326330185044, 0.48765326330185044]
[271.7847310849974, 0.4876533802409705, 0.4876533802409705]
[271.77975540827435, 0.4876532655630831, 0.4876532655630831]
[271.78307252608977, 0.4876533009641054, 0.4876533009641054]
[271.7805846877282, 0.4876532594852821, 0.4876532594852821]
[271.77975540827435, 0.4876532655630831, 0.4876532655630831]
[271.7809993274551, 0.48765326017554833, 0.48765326017554833]
[271.7801700480013, 0.4876532613138743, 0.4876532613138743]
[271.7807920075917, 0.4876532595299463, 0.4876532595299463]
[271.78037736786473, 0.4876532600356368, 0.4876532600356368]
[271.78068834766, 0.4876532594203865, 0.4876532594203865]
[271.78079200759174, 0.487653259517258, 0.487653259517258]
[271.7806365176941, 0.4876532594310631, 0.4876532594310631]
[271.85103091595937, 0.48768935495025334, 0.48768935495025334]
[285.44358246175733, 1.179091556930997, 1.179091556930997]
[258.2584793701614, 3.322216763127644, 3.322216763127644]
[278.64730668885835, 0.7303316345909858, 0.7303316345909858]
[265.0547551430604, 0.9642871940660376, 0.9642871940660376]
[275.24916880240886, 0.5611845559715909, 0.5611845559715909]
[268.4528930295099, 0.5845041124856062, 0.5845041124856062]
[273.5500998591841, 0.5085448102209988, 0.5085448102209988]
[270.1519619727346, 0.508827633226942, 0.508827633226942]
[272.7005653875717, 0.49355557925681737, 0.49355557925681737]
[271.001496444347, 0.4922848022671378, 0.4922848022671378]
[271.42626368015317, 0.4885901836401321, 0.4885901836401321]
[272.27579815176557, 0.4894017887451213, 0.4894017887451213]
[271.6386472980563, 0.4878020364426088, 0.4878020364426088]
[272.06341453386244, 0.4882298095406848, 0.4882298095406848]
[271.7448391070078, 0.48766267462964696, 0.48766267462964696]
[271.63864729805624, 0.487802045746872, 0.487802045746872]
[271.79793501148356, 0.48765543559017316, 0.48765543559017316]
[271.8510309159593, 0.48768936290913634, 0.48768936290913634]
[271.7713870592457, 0.48765389252989555, 0.48765389252989555]
[271.7448391070078, 0.48766267462964696, 0.48766267462964696]
[271.7846610353646, 0.48765337623708904, 0.48765337623708904]
[271.7979350114835, 0.4876554361203559, 0.4876554361203559]
[271.77802404730517, 0.4876533108680725, 0.4876533108680725]
[271.77138705924574, 0.4876538910999469, 0.4876538910999469]
[271.7813425413349, 0.48765326276925036, 0.48765326276925036]
[271.7846610353646, 0.48765337623708904, 0.48765337623708904]
[271.77968329432, 0.4876532668686124, 0.4876532668686124]
[271.78300178834974, 0.4876532989459653, 0.4876532989459653]
[271.7805129178274, 0.487653259603767, 0.487653259603767]
[271.77968329431997, 0.4876532666464571, 0.4876532666464571]
[271.78092772958115, 0.4876532598902293, 0.4876532598902293]
[271.7800981060737, 0.48765326189214037, 0.48765326189214037]
[271.78072032370426, 0.4876532594424183, 0.4876532594424183]
[271.7809277295811, 0.48765325990907993, 0.48765325990907993]
[271.78061662076584, 0.48765325944089066, 0.48765325944089066]
[271.7805129178274, 0.487653259603767, 0.487653259603767]
[271.78066847223505, 0.48765325941825377, 0.48765325941825377]
[200.0, 3842.06421562147, 3842.06421562147]
[210.0, 1391.110721857912, 1391.110721857912]
[220.0, 485.3745909042381, 485.3745909042381]
[230.0, 160.2991455036733, 160.2991455036733]
[250.0, 12.521201850625609, 12.521201850625609]
[270.0, 0.5131693116757428, 0.5131693116757428]
[310.0, 1.4315362247343169, 1.4315362247343169]
[290.0, 1.429027503350944, 1.429027503350944]
[250.0, 12.521201850625609, 12.521201850625609]
[280.0, 0.8128112311251029, 0.8128112311251029]
[260.0, 2.4331009293596844, 2.4331009293596844]
[275.0, 0.5518153166619144, 0.5518153166619144]
[265.0, 0.9735514350416724, 0.9735514350416724]
[272.5, 0.49130068265250715, 0.49130068265250715]
[275.0, 0.5518153166619144, 0.5518153166619144]
[271.25, 0.48977364119465305, 0.48977364119465305]
[270.0, 0.5131693116757428, 0.5131693116757428]
[271.875, 0.48771806671057516, 0.48771806671057516]
[272.5, 0.49130068265250715, 0.49130068265250715]
[271.5625, 0.48800572780347107, 0.48800572780347107]
[272.1875, 0.48883922523331474, 0.48883922523331474]
[271.71875, 0.487681426132968, 0.487681426132968]
[271.5625, 0.48800572780347107, 0.48800572780347107]
[271.796875, 0.4876551809198432, 0.4876551809198432]
[271.875, 0.48771806671057516, 0.48771806671057516]
[271.7578125, 0.48765708760217674, 0.48765708760217674]
[271.8359375, 0.4876755476610239, 0.4876755476610239]
[271.77734375, 0.4876533402728267, 0.4876533402728267]
[271.7578125, 0.48765708760217674, 0.48765708760217674]
[271.787109375, 0.4876535626951559, 0.4876535626951559]
[271.767578125, 0.48765451830465173, 0.48765451830465173]
[271.7822265625, 0.48765327694771593, 0.48765327694771593]
[271.787109375, 0.4876535626951559, 0.4876535626951559]
[271.77978515625, 0.48765326517921326, 0.48765326517921326]
[271.77734375, 0.4876533402728267, 0.4876533402728267]
[271.781005859375, 0.4876532602820606, 0.4876532602820606]
[271.7822265625, 0.48765327694771593, 0.48765327694771593]
[271.7803955078125, 0.48765325994654984, 0.48765325994654984]
[271.77978515625, 0.48765326517921326, 0.48765326517921326]
[271.78070068359375, 0.4876532594246313, 0.4876532594246313]
[271.781005859375, 0.4876532602820606, 0.4876532602820606]
[271.7805480957031, 0.4876532595209752, 0.4876532595209752]
[271.7808532714844, 0.48765325966054335, 0.48765325966054335]
[271.78062438964844, 0.48765325944380894, 0.48765325944380894]
[271.7236690311605, 0.48767712995450746, 0.48767712995450746]
[285.30985248271855, 1.1698965160257087, 1.1698965160257087]
[258.13748557960247, 3.3935478229054694, 3.3935478229054694]
[278.51676075693956, 0.7227171534704877, 0.7227171534704877]
[264.93057730538146, 0.9854683692726478, 0.9854683692726478]
[275.12021489405004, 0.5562715089545455, 0.5562715089545455]
[268.327123168271, 0.5926770364444427, 0.5926770364444427]
[273.4219419626053, 0.5057484646877597, 0.5057484646877597]
[270.02539609971575, 0.5124129324897516, 0.5124129324897516]
[272.5728054968829, 0.4920593987905361, 0.4920593987905361]
[270.87453256543813, 0.49395975445527407, 0.49395975445527407]
[272.1482372640217, 0.48862332809430337, 0.48862332809430337]
[271.2991007982993, 0.4893949390346196, 0.4893949390346196]
[271.93595314759114, 0.4878283542279731, 0.4878283542279731]
[271.5113849147299, 0.4881916870411754, 0.4881916870411754]
[271.8298110893758, 0.48767089161369515, 0.48767089161369515]
[271.93595314759114, 0.4878283542279731, 0.4878283542279731]
[271.77674006026814, 0.4876533730355428, 0.4876533730355428]
[271.72366903116045, 0.4876771231934004, 0.4876771231934004]
[271.803275574822, 0.48765699288748343, 0.48765699288748343]
[271.75020454571427, 0.4876600625200622, 0.4876600625200622]
[271.7900078175451, 0.4876538981383676, 0.4876538981383676]
[271.7634723029912, 0.4876554280555793, 0.4876554280555793]
[271.7833739389066, 0.48765331277576657, 0.48765331277576657]
[271.7900078175451, 0.4876538981383676, 0.4876538981383676]
[271.7800569995874, 0.4876532622343242, 0.4876532622343242]
[271.77674006026814, 0.4876533730355428, 0.4876533730355428]
[271.781715469247, 0.48765326749518023, 0.48765326749518023]
[271.77839852992776, 0.4876532974136947, 0.4876532974136947]
[271.78088623441715, 0.487653259753678, 0.487653259753678]
[271.78171546924693, 0.48765326725385616, 0.48765326725385616]
[271.78047161700226, 0.4876532596890546, 0.4876532596890546]
[271.7800569995874, 0.4876532622343242, 0.4876532622343242]
[271.7806789257097, 0.48765325941899423, 0.48765325941899423]
[271.78088623441715, 0.487653259753678, 0.487653259753678]
[271.780575271356, 0.4876532594866843, 0.4876532594866843]
[271.78078258006343, 0.48765325947743543, 0.48765325947743543]
[271.7807307528866, 0.48765325944933624, 0.48765325944933624]
[271.6913769412642, 0.48771191106951917, 0.48771191106951917]
[285.2759457883274, 1.167563504245393, 1.167563504245393]
[258.10680809420097, 3.4118400609373984, 3.4118400609373984]
[278.4836613647958, 0.7207985248247774, 0.7207985248247774]
[264.8990925177326, 0.9909346490033829, 0.9909346490033829]
[275.08751915303003, 0.5550476720507178, 0.5550476720507178]
[268.29523472949836, 0.5948086824931539, 0.5948086824931539]
[273.3894480471471, 0.5050683768529596, 0.5050683768529596]
[269.9933058353813, 0.5133706443810857, 0.5133706443810857]
[272.5404124942056, 0.49171330432176064, 0.49171330432176064]
[270.8423413883228, 0.49442727414184084, 0.49442727414184084]
[272.11589471773493, 0.488461505426144, 0.488461505426144]
[271.26685916479346, 0.489639333743429, 0.489639333743429]
[271.90363582949954, 0.48776323542419553, 0.48776323542419553]
[271.47911805302886, 0.48832971301110895, 0.48832971301110895]
[271.7975063853819, 0.4876553325476006, 0.4876553325476006]
[271.9036358294996, 0.487763246571822, 0.487763246571822]
[271.7444416633231, 0.48766289062772966, 0.48766289062772966]
[271.8505711074407, 0.48768888750827666, 0.48768888750827666]
[271.7709740243525, 0.4876539478500411, 0.4876539478500411]
[271.7444416633231, 0.48766289062772966, 0.48766289062772966]
[271.78424020486716, 0.48765335196452236, 0.48765335196452236]
[271.79750638538184, 0.48765532910865866, 0.48765532910865866]
[271.77760711460985, 0.4876533291348667, 0.4876533291348667]
[271.77097402435254, 0.48765394765285286, 0.48765394765285286]
[271.7809236597385, 0.4876532599610547, 0.4876532599610547]
[271.78424020486716, 0.48765335196452236, 0.48765335196452236]
[271.7792653871742, 0.4876532739872715, 0.4876532739872715]
[271.78258193230283, 0.48765328562658616, 0.48765328562658616]
[271.78009452345634, 0.48765326197051195, 0.48765326197051195]
[271.78175279602067, 0.48765326797845615, 0.48765326797845615]
[271.7805090915974, 0.4876532596055232, 0.4876532596055232]
[271.78009452345634, 0.48765326197051195, 0.48765326197051195]
[271.78071637566796, 0.48765325944044124, 0.48765325944044124]
[271.7809236597385, 0.4876532599610547, 0.4876532599610547]
[271.78061273363267, 0.48765325944809346, 0.48765325944809346]
[271.78082001770326, 0.487653259577985, 0.487653259577985]
[271.78066455465034, 0.48765325941915416, 0.48765325941915416]
[200.0, 1192.2192358404182, 1192.2192358404182]
[210.0, 391.0745575052042, 391.0745575052042]
[220.0, 119.54207119825482, 119.54207119825482]
[230.0, 32.184894553248775, 32.184894553248775]
[250.0, 0.5578750282343368, 0.5578750282343368]
[270.0, 0.786163753614268, 0.786163753614268]
[270.0, 0.786163753614268, 0.786163753614268]
[260.0, 0.09744698908454644, 0.09744698908454644]
[270.0, 0.786163753614268, 0.786163753614268]
[255.0, 0.021229459477039074, 0.021229459477039074]
[250.0, 0.5578750282343368, 0.5578750282343368]
[257.5, 0.009802414189093132, 0.009802414189093132]
[260.0, 0.09744698908454644, 0.09744698908454644]
[256.25, 0.00039244673685790755, 0.00039244673685790755]
[255.0, 0.021229459477039074, 0.021229459477039074]
[256.875, 0.0016931412896018768, 0.0016931412896018768]
[255.625, 0.006638442827477509, 0.006638442827477509]
[256.5625, 0.00014695609825187566, 0.00014695609825187566]
[256.875, 0.0016931412896018768, 0.0016931412896018768]
[256.40625, 3.994203395708548e-05, 3.994203395708548e-05]
[256.25, 0.00039244673685790755, 0.00039244673685790755]
[256.484375, 3.674296457770691e-05, 3.674296457770691e-05]
[256.5625, 0.00014695609825187566, 0.00014695609825187566]
[256.4453125, 2.4074526612409875e-05, 2.4074526612409875e-05]
[256.40625, 3.994203395708548e-05, 3.994203395708548e-05]
[256.46484375, 2.6853958479644945e-05, 2.6853958479644945e-05]
[256.42578125, 2.843039015860805e-05, 2.843039015860805e-05]
[256.455078125, 2.457764911198211e-05, 2.457764911198211e-05]
[256.435546875, 2.5363633439516437e-05, 2.5363633439516437e-05]
[256.4501953125, 2.4106593267871142e-05, 2.4106593267871142e-05]
[256.4404296875, 2.4499283233897345e-05, 2.4499283233897345e-05]
[256.44775390625, 2.403940942508426e-05, 2.403940942508426e-05]
[256.4501953125, 2.4106593267871142e-05, 2.4106593267871142e-05]
[256.446533203125, 2.4040512071581373e-05, 2.4040512071581373e-05]
[256.448974609375, 2.406350066967895e-05, 2.406350066967895e-05]
[256.4471435546875, 2.4030423468001034e-05, 2.4030423468001034e-05]
[256.446533203125, 2.4040512071581373e-05, 2.4040512071581373e-05]
[256.44744873046875, 2.4029131749496536e-05, 2.4029131749496536e-05]
[256.44775390625, 2.403940942508426e-05, 2.403940942508426e-05]
[256.4472961425781, 2.4034805438797052e-05, 2.4034805438797052e-05]
[256.4472961425781, 2.4034805438797052e-05, 2.4034805438797052e-05]
[256.4476013183594, 2.4030554296638196e-05, 2.4030554296638196e-05]
[256.44752502441406, 2.403394298915575e-05, 2.403394298915575e-05]
[256.44737243652344, 2.40322587951747e-05, 2.40322587951747e-05]
[256.40514245776177, 4.081426347593186e-05, 4.081426347593186e-05]
[269.2253995806499, 0.7434068197713475, 0.7434068197713475]
[243.58488533487366, 3.2393674074806205, 3.2393674074806205]
[262.81527101920585, 0.2701079205314493, 0.2701079205314493]
[249.9950138963177, 0.5588972513168325, 0.5588972513168325]
[259.61020673848384, 0.07885655692753527, 0.07885655692753527]
[253.2000781770397, 0.11801400351065809, 0.11801400351065809]
[258.0076745981228, 0.020928647719202054, 0.020928647719202054]
[254.80261031740076, 0.027708151452671553, 0.027708151452671553]
[257.20640852794224, 0.005189861984254416, 0.005189861984254416]
[255.6038763875813, 0.0069905626294075405, 0.0069905626294075405]
[256.80577549285204, 0.0012008939353273958, 0.0012008939353273958]
[256.0045094226715, 0.0019029619355701694, 0.0019029619355701694]
[256.6054589753069, 0.00025535947357387963, 0.00025535947357387963]
[256.20482594021667, 0.000581675647431185, 0.000581675647431185]
[256.5053007165343, 5.520390375664691e-05, 5.520390375664691e-05]
[256.30498419898925, 0.00021527521853743797, 0.00021527521853743797]
[256.455221587148, 2.4597701859090728e-05, 2.4597701859090728e-05]
[256.50530071653424, 5.5207151782052315e-05, 5.5207151782052315e-05]
[256.4301820224549, 2.6822804793556055e-05, 2.6822804793556055e-05]
[256.4802611518411, 3.406964115712259e-05, 3.406964115712259e-05]
[256.44270180480146, 2.424549968481447e-05, 2.424549968481447e-05]
[256.4301820224549, 2.6822804793556055e-05, 2.6822804793556055e-05]
[256.44896169597473, 2.4054652199203762e-05, 2.4054652199203762e-05]
[256.455221587148, 2.4597701859090728e-05, 2.4597701859090728e-05]
[256.4458317503881, 2.4056924141673662e-05, 2.4056924141673662e-05]
[256.45209164156137, 2.423591267478699e-05, 2.423591267478699e-05]
[256.44739672318144, 2.4035441771657534e-05, 2.4035441771657534e-05]
[256.44583175038815, 2.4059444418040334e-05, 2.4059444418040334e-05]
[256.4481792095781, 2.4038876064285666e-05, 2.4038876064285666e-05]
[256.4466142367848, 2.4038031587327093e-05, 2.4038031587327093e-05]
[256.4470054799831, 2.4036057218758447e-05, 2.4036057218758447e-05]
[256.4477879663798, 2.4035516865801867e-05, 2.4035516865801867e-05]
[256.4475923447806, 2.4034972636988034e-05, 2.4034972636988034e-05]
[256.4477879663798, 2.4035516865801867e-05, 2.4035516865801867e-05]
[256.44749453398106, 2.403406052047751e-05, 2.403406052047751e-05]
[256.4022369320037, 4.318748522139711e-05, 4.318748522139711e-05]
[269.2223487786039, 0.743238308274557, 0.743238308274557]
[243.5821250854035, 3.2412981085596, 3.2412981085596]
[262.8122928553038, 0.26989652537835296, 0.26989652537835296]
[249.9921810087036, 0.5594801775314671, 0.5594801775314671]
[259.60726489365373, 0.07872226929953138, 0.07872226929953138]
[253.19720897035364, 0.11824233383282368, 0.11824233383282368]
[258.00475091282874, 0.02085373807559029, 0.02085373807559029]
[254.79972295117864, 0.027810009809787574, 0.027810009809787574]
[257.2034939224162, 0.005150963105848739, 0.005150963105848739]
[255.60097994159116, 0.007039744752133484, 0.007039744752133484]
[256.80286542720995, 0.0011819643565402242, 0.0011819643565402242]
[256.0016084367974, 0.0019279776611493306, 0.0019279776611493306]
[256.60255117960685, 0.0002469760880415744, 0.0002469760880415744]
[256.20192268440053, 0.0005951486002302002, 0.0005951486002302002]
[256.50239405580527, 5.2164019503217994e-05, 5.2164019503217994e-05]
[256.3020798082021, 0.00022314511300565294, 0.00022314511300565294]
[256.4523154939045, 2.4250141261497955e-05, 2.4250141261497955e-05]
[256.5023940558053, 5.216111724721909e-05, 5.216111724721909e-05]
[256.4272762129541, 2.7853758447752698e-05, 2.7853758447752698e-05]
[256.4773547748549, 3.237499945299847e-05, 3.237499945299847e-05]
[256.4397958534293, 2.457889143692627e-05, 2.457889143692627e-05]
[256.4648351343797, 2.6852040758968313e-05, 2.6852040758968313e-05]
[256.44605567366693, 2.405167220069472e-05, 2.405167220069472e-05]
[256.43979585342936, 2.4582884483480898e-05, 2.4582884483480898e-05]
[256.4491855837857, 2.4062074255367887e-05, 2.4062074255367887e-05]
[256.44292576354815, 2.4225769610035917e-05, 2.4225769610035917e-05]
[256.4476206287263, 2.4038055467158026e-05, 2.4038055467158026e-05]
[256.4491855837857, 2.4062074255367887e-05, 2.4062074255367887e-05]
[256.44683815119663, 2.4034044746587458e-05, 2.4034044746587458e-05]
[256.44605567366693, 2.405167220069472e-05, 2.405167220069472e-05]
[256.4472293899615, 2.4030396341798342e-05, 2.4030396341798342e-05]
[256.4476206287263, 2.4038055467158026e-05, 2.4038055467158026e-05]
[256.4470337705791, 2.403281105861945e-05, 2.403281105861945e-05]
[256.4474250093439, 2.4037500955960227e-05, 2.4037500955960227e-05]
[256.44713158027025, 2.402573856154335e-05, 2.402573856154335e-05]
[200.0, 1192.2192358404182, 1192.2192358404182]
[210.0, 391.0745575052042, 391.0745575052042]
[220.0, 119.54207119825482, 119.54207119825482]
[230.0, 32.184894553248775, 32.184894553248775]
[250.0, 0.5578750282343368, 0.5578750282343368]
[270.0, 0.786163753614268, 0.786163753614268]
[270.0, 0.786163753614268, 0.786163753614268]
[260.0, 0.09744698908454644, 0.09744698908454644]
[270.0, 0.786163753614268, 0.786163753614268]
[255.0, 0.021229459477039074, 0.021229459477039074]
[250.0, 0.5578750282343368, 0.5578750282343368]
[257.5, 0.009802414189093132, 0.009802414189093132]
[260.0, 0.09744698908454644, 0.09744698908454644]
[256.25, 0.00039244673685790755, 0.00039244673685790755]
[255.0, 0.021229459477039074, 0.021229459477039074]
[256.875, 0.0016931412896018768, 0.0016931412896018768]
[255.625, 0.006638442827477509, 0.006638442827477509]
[256.5625, 0.00014695609825187566, 0.00014695609825187566]
[256.875, 0.0016931412896018768, 0.0016931412896018768]
[256.40625, 3.994203395708548e-05, 3.994203395708548e-05]
[256.25, 0.00039244673685790755, 0.00039244673685790755]
[256.484375, 3.674296457770691e-05, 3.674296457770691e-05]
[256.5625, 0.00014695609825187566, 0.00014695609825187566]
[256.4453125, 2.4074526612409875e-05, 2.4074526612409875e-05]
[256.40625, 3.994203395708548e-05, 3.994203395708548e-05]
[256.46484375, 2.6853958479644945e-05, 2.6853958479644945e-05]
[256.42578125, 2.843039015860805e-05, 2.843039015860805e-05]
[256.455078125, 2.457764911198211e-05, 2.457764911198211e-05]
[256.435546875, 2.5363633439516437e-05, 2.5363633439516437e-05]
[256.4501953125, 2.4106593267871142e-05, 2.4106593267871142e-05]
[256.4404296875, 2.4499283233897345e-05, 2.4499283233897345e-05]
[256.44775390625, 2.403940942508426e-05, 2.403940942508426e-05]
[256.4501953125, 2.4106593267871142e-05, 2.4106593267871142e-05]
[256.446533203125, 2.4040512071581373e-05, 2.4040512071581373e-05]
[256.448974609375, 2.406350066967895e-05, 2.406350066967895e-05]
[256.4471435546875, 2.4030423468001034e-05, 2.4030423468001034e-05]
[256.446533203125, 2.4040512071581373e-05, 2.4040512071581373e-05]
[256.44744873046875, 2.4029131749496536e-05, 2.4029131749496536e-05]
[256.44775390625, 2.403940942508426e-05, 2.403940942508426e-05]
[256.4472961425781, 2.4034805438797052e-05, 2.4034805438797052e-05]
[256.4472961425781, 2.4034805438797052e-05, 2.4034805438797052e-05]
[256.4476013183594, 2.4030554296638196e-05, 2.4030554296638196e-05]
[256.44752502441406, 2.403394298915575e-05, 2.403394298915575e-05]
[256.44737243652344, 2.40322587951747e-05, 2.40322587951747e-05]
[256.49709106574255, 4.7001113044989974e-05, 4.7001113044989974e-05]
[269.3219456190297, 0.7487334149729753, 0.7487334149729753]
[243.6722365124554, 3.178755892081044, 3.178755892081044]
[262.90951834238615, 0.2768086923140041, 0.2768086923140041]
[250.08466378909895, 0.540681101768697, 0.540681101768697]
[259.70330470406435, 0.08315308372491956, 0.08315308372491956]
[253.29087742742075, 0.11094219117587842, 0.11094219117587842]
[258.1001978849034, 0.023364768987971532, 0.023364768987971532]
[254.89398424658168, 0.02459307448668239, 0.02459307448668239]
[257.298644475323, 0.00648916114654046, 0.00648916114654046]
[255.69553765616212, 0.005531091131426125, 0.005531091131426125]
[256.0963143609523, 0.001198955049469666, 0.001198955049469666]
[256.8978677705328, 0.0018741442551444534, 0.0018741442551444534]
[256.29670271334743, 0.0002382485501938116, 0.0002382485501938116]
[256.6974794181377, 0.0006003862634342625, 0.0006003862634342625]
[256.396896889545, 4.8001610501161706e-05, 4.8001610501161706e-05]
[256.5972852419401, 0.00023214508232046878, 0.00023214508232046878]
[256.4469939776438, 2.4036416816807318e-05, 2.4036416816807318e-05]
[256.396896889545, 4.8001610501161706e-05, 4.8001610501161706e-05]
[256.4720425216932, 2.968585343551921e-05, 2.968585343551921e-05]
[256.4219454335944, 3.0120914416840072e-05, 3.0120914416840072e-05]
[256.45951824966846, 2.538984490411855e-05, 2.538984490411855e-05]
[256.4344697056191, 2.5611469370762325e-05, 2.5611469370762325e-05]
[256.45325611365615, 2.4342717929327432e-05, 2.4342717929327432e-05]
[256.4407318416314, 2.446035580025614e-05, 2.446035580025614e-05]
[256.45012504565, 2.4102657226224653e-05, 2.4102657226224653e-05]
[256.4438629096376, 2.4158219038390397e-05, 2.4158219038390397e-05]
[256.44855951164686, 2.405188892693278e-05, 2.405188892693278e-05]
[256.4454284436407, 2.4074243798681066e-05, 2.4074243798681066e-05]
[256.44777674464535, 2.4035096662746237e-05, 2.4035096662746237e-05]
[256.4485595116469, 2.4052323648784886e-05, 2.4052323648784886e-05]
[256.4473853611446, 2.4036020429267258e-05, 2.4036020429267258e-05]
[256.4481681281461, 2.4033370506919753e-05, 2.4033370506919753e-05]
[256.44855951164686, 2.405188892693278e-05, 2.405188892693278e-05]
[256.44855951164686, 2.405188892693278e-05, 2.405188892693278e-05]
[256.44797243639573, 2.4044774787634016e-05, 2.4044774787634016e-05]
[256.44797243639573, 2.4044774787634016e-05, 2.4044774787634016e-05]
[256.4483638198965, 2.4044665381334e-05, 2.4044665381334e-05]
[256.4482659740213, 2.403573898129001e-05, 2.403573898129001e-05]
[256.39603356253104, 4.8819123180999236e-05, 4.8819123180999236e-05]
[269.2158352406576, 0.7428788031867315, 0.7428788031867315]
[243.57623188440448, 3.2454170887543943, 3.2454170887543943]
[262.8059344015943, 0.26944604569684666, 0.26944604569684666]
[249.9861327234678, 0.5607243427126622, 0.5607243427126622]
[259.60098398206264, 0.07843600240929216, 0.07843600240929216]
[253.19108314299945, 0.1187295050321501, 0.1187295050321501]
[257.9985087722969, 0.02069391222678605, 0.02069391222678605]
[254.79355835276522, 0.02802729856684611, 0.02802729856684611]
[257.197271167414, 0.0050687392168959015, 0.0050687392168959015]
[255.5947959576481, 0.00714501430433726, 0.00714501430433726]
[256.7966523649725, 0.0011422458224787106, 0.0011422458224787106]
[255.9954147600896, 0.0019818826088310315, 0.0019818826088310315]
[256.5963429637518, 0.00022954365406364097, 0.00022954365406364097]
[256.1957241613103, 0.0006245781677129453, 0.0006245781677129453]
[256.49618826314145, 4.616215466116561e-05, 4.616215466116561e-05]
[256.59634296375185, 0.00022952733708506755, 0.00022952733708506755]
[256.4461109128363, 2.4051209203499844e-05, 2.4051209203499844e-05]
[256.3960335625311, 4.882193458356955e-05, 4.882193458356955e-05]
[256.47114958798886, 2.928074569493869e-05, 2.928074569493869e-05]
[256.4210722376837, 3.055501020263618e-05, 3.055501020263618e-05]
[256.45863025041257, 2.5196836226985878e-05, 2.5196836226985878e-05]
[256.43359157526, 2.583526987385898e-05, 2.583526987385898e-05]
[256.45237058162445, 2.425745320864212e-05, 2.425745320864212e-05]
[256.4398512440481, 2.4575659210268472e-05, 2.4575659210268472e-05]
[256.44924074723036, 2.4056413130251676e-05, 2.4056413130251676e-05]
[256.4429810784422, 2.421946946021066e-05, 2.421946946021066e-05]
[256.4476758300333, 2.4040447163594855e-05, 2.4040447163594855e-05]
[256.4492407472303, 2.4069249772590146e-05, 2.4069249772590146e-05]
[256.4468933714348, 2.4034962675269454e-05, 2.4034962675269454e-05]
